word	nodeType	synsetCount	unit	count
random	ADJ	1	04x12_-_The_Second_Mission_from_the_Boss	2
right	ADJ	36	04x12_-_The_Second_Mission_from_the_Boss	5
safe	ADJ	7	04x12_-_The_Second_Mission_from_the_Boss	2
senseless	ADJ	4	04x12_-_The_Second_Mission_from_the_Boss	1
serious	ADJ	6	04x12_-_The_Second_Mission_from_the_Boss	1
sick	ADJ	9	04x12_-_The_Second_Mission_from_the_Boss	1
single	ADJ	10	04x12_-_The_Second_Mission_from_the_Boss	1
sure	ADJ	10	04x12_-_The_Second_Mission_from_the_Boss	6
tragic	ADJ	2	04x12_-_The_Second_Mission_from_the_Boss	1
true	ADJ	15	04x12_-_The_Second_Mission_from_the_Boss	1
unable	ADJ	3	04x12_-_The_Second_Mission_from_the_Boss	1
unfortunate	ADJ	4	04x12_-_The_Second_Mission_from_the_Boss	1
violent	ADJ	5	04x12_-_The_Second_Mission_from_the_Boss	2
wealthy	ADJ	1	04x12_-_The_Second_Mission_from_the_Boss	1
willing	ADJ	6	04x12_-_The_Second_Mission_from_the_Boss	1
worried	ADJ	8	04x12_-_The_Second_Mission_from_the_Boss	1
wrong	ADJ	13	04x12_-_The_Second_Mission_from_the_Boss	1
young	ADJ	14	04x12_-_The_Second_Mission_from_the_Boss	2
able	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	4
amusing	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
asleep	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
bad	ADJ	17	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
capable	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
careful	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	3
certain	ADJ	7	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
close	ADJ	37	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	4
correct	ADJ	12	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
daily	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
dead	ADJ	21	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
delicious	ADJ	3	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
different	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
exquisite	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
few	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
fine	ADJ	10	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
first	ADJ	16	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
forbidden	ADJ	3	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
free	ADJ	22	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
glad	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
golden	ADJ	6	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
good	ADJ	27	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	5
great	ADJ	7	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
hard	ADJ	22	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
honorable	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
important	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	4
impressive	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
internal	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	13
japanese	ADJ	3	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
left	ADJ	24	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
light	ADJ	47	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	19
main	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	28
more	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
much	ADJ	7	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
next	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	3
old	ADJ	9	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
only	ADJ	9	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	3
open	ADJ	36	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
other	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	3
own	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
possible	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
real	ADJ	13	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
reckless	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
red	ADJ	7	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
right	ADJ	36	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	6
safe	ADJ	7	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
same	ADJ	6	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
serious	ADJ	6	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
simple	ADJ	9	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
slight	ADJ	5	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
smart	ADJ	9	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
sorry	ADJ	4	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
startled	ADJ	3	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
strange	ADJ	3	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
sudden	ADJ	1	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
sure	ADJ	10	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	7
th	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
true	ADJ	15	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
trustworthy	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
uninjured	ADJ	1	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
untrustworthy	ADJ	1	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
useful	ADJ	2	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
whole	ADJ	8	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	1
wrong	ADJ	13	04x03_-_Meet_the_Gangster_Behind_the_Wall_-_Meet_the_Mafioso_Behind_the_Wall	2
able	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	4
alive	ADJ	7	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
arrogant	ADJ	1	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
awake	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
bizarre	ADJ	1	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
blunt	ADJ	9	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
careful	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
certain	ADJ	7	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
close	ADJ	37	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	4
confident	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
correct	ADJ	12	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
dead	ADJ	21	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
different	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
dirty	ADJ	13	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
dizzy	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
elite	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
exact	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
few	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
fine	ADJ	10	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
first	ADJ	16	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
foolish	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
futile	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
future	ADJ	7	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
good	ADJ	27	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	3
greedy	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
hungry	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
impossible	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
injured	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
insane	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
internal	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	7
invincible	ADJ	1	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
keen	ADJ	7	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
left	ADJ	24	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
little	ADJ	10	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	3
long	ADJ	12	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
main	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	23
mista	ADJ	0	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
more	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
next	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
normal	ADJ	5	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
okay	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
ongoing	ADJ	1	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
only	ADJ	9	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
other	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
own	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	6
pointless	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
possible	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
precise	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
real	ADJ	13	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
rich	ADJ	13	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
right	ADJ	36	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	10
righteous	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
safe	ADJ	7	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
same	ADJ	6	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
scared	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
serious	ADJ	6	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
sheer	ADJ	8	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
short	ADJ	23	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
single	ADJ	10	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
smart	ADJ	9	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
sorry	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
straight	ADJ	21	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
strange	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
sure	ADJ	10	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
sweet	ADJ	16	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
thank	ADJ	1	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
thirsty	ADJ	4	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
true	ADJ	15	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	2
unknown	ADJ	8	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
vain	ADJ	2	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
weird	ADJ	3	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
whole	ADJ	8	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
willing	ADJ	6	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
worried	ADJ	8	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	1
wrong	ADJ	13	04x21_-_The_Mystery_of_King_Crimson_-_The_Mystery_of_Emperor_Crimson	4
More	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
able	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	4
about	ADJ	8	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
afraid	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
alone	ADJ	6	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
awful	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
big	ADJ	17	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
black	ADJ	22	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
blonde	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	3
clever	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
close	ADJ	37	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
confident	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
conscious	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
crisp	ADJ	9	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
damn	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
deadly	ADJ	8	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
decent	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
delinquent	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
desperate	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
different	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
difficult	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
digestive	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	3
dumb	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
easy	ADJ	15	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
fast	ADJ	15	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
fate	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
few	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
filthy	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
first	ADJ	16	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
good	ADJ	27	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	3
great	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
harmless	ADJ	1	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
important	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
incomplete	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
internal	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	4
juvenile	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
key	ADJ	21	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
last	ADJ	21	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
less	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
li'l	ADJ	0	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	5
little	ADJ	10	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	5
lucky	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
mad	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
main	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	15
many	ADJ	1	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
more	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
much	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
naïve	ADJ	0	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
nervous	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
next	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
normal	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	3
old	ADJ	9	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
ordinary	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
possible	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
powerless	ADJ	1	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
real	ADJ	13	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
reasonable	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
safe	ADJ	7	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
sane	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
serious	ADJ	6	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
small	ADJ	13	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	5
southern	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
special	ADJ	10	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
strange	ADJ	3	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
stupid	ADJ	4	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
sure	ADJ	10	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	4
tiny	ADJ	1	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	6
unlucky	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
useless	ADJ	1	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
venomous	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
well	ADJ	22	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	2
whole	ADJ	8	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	4
wide	ADJ	11	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
worth	ADJ	5	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	3
worthless	ADJ	2	04x11_-_Narancia_s_Aerosmith_-_Narancia_s_Li_l_Bomber	1
able	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	7
about	ADJ	8	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
alone	ADJ	6	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
big	ADJ	17	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
clear	ADJ	45	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
damn	ADJ	5	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
dead	ADJ	21	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
due	ADJ	7	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
elite	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
exact	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
fast	ADJ	15	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
few	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
finishing	ADJ	8	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
fishy	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
full	ADJ	13	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
futile	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
good	ADJ	27	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	4
hard	ADJ	22	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
hot	ADJ	21	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
impossible	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
labored	ADJ	5	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
last	ADJ	21	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
li'l	ADJ	0	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
little	ADJ	10	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
long	ADJ	12	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
many	ADJ	1	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
much	ADJ	7	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
open	ADJ	36	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
